canonical_entity,canonical_entity_id,source_sheet,source_row,source_record_id,related_is_text,notification_title,title_vernacular
NOTIFICATION,NOTIF-01002,,357,282.,आईएस 14887 : 2014,वस्त्र – 50 किलोग्राम खाद्यान्न की पैकेजिंग हेतु उच्च घनत्व पॉलीइथिलीन (एचडीपीई)/पॉलीप्रोपाइलीन (पीपी) बुने हुए बोरे,"55. वस्त्र – उच्च घनत्व पॉलीइथिलीन एवं पॉलीप्रोपाइलीन बुने हुए बोरे (पैकेजिंग या भरने हेतु) (गुणवत्ता नियंत्रण) आदेश, 2020 एस.ओ. 1403(ई), दिनांक 23 अप्रैल 2020"
NOTIFICATION,NOTIF-01000,,358,283.,आईएस 16208 : 2015,"वस्त्र – 10 किलोग्राम, 15 किलोग्राम, 20 किलोग्राम, 25 किलोग्राम एवं 30 किलोग्राम खाद्यान्न की पैकेजिंग हेतु उच्च घनत्व पॉलीइथिलीन (एचडीपीई)/पॉलीप्रोपाइलीन (पीपी) बुने हुए बोरे",
NOTIFICATION,NOTIF-01001,,359,284.,आईएस 14968 : 2015,वस्त्र – 50 किलोग्राम/25 किलोग्राम चीनी की पैकेजिंग हेतु उच्च घनत्व पॉलीइथिलीन (एचडीपीई)/पॉलीप्रोपाइलीन (पीपी) बुने हुए बोरे,
NOTIFICATION,NOTIF-01003,,360,285.,आईएस 14252 : 2015,वस्त्र – रेत भरने हेतु उच्च घनत्व पॉलीइथिलीन (एचडीपीई)/पॉलीप्रोपाइलीन (पीपी) बुने हुए बोरे,
NOTIFICATION,NOTIF-00240,,361,बटरफ्लाई वाल्व,,,
NOTIFICATION,NOTIF-01103,,362,286.,आईएस 13095 : 1991,सामान्य प्रयोजन हेतु बटरफ्लाई वाल्व,"56. बटरफ्लाई वाल्व (गुणवत्ता नियंत्रण) आदेश, 2020। (एस.ओ. 1920(ई), दिनांक 17 जून 2020)"
NOTIFICATION,NOTIF-00241,,363,साइकिल के लिए परावर्तक,,,
NOTIFICATION,NOTIF-00975,,364,287.,आईएस/आईएसओ 6742-2 : 2015,रेट्रो-परावर्तक उपकरण,"साइकिल – रेट्रो-परावर्तक उपकरण (गुणवत्ता नियंत्रण) आदेश, 2020। (एस.ओ. 2290(ई), दिनांक 07/07/2020) 57. साइकिल – रेट्रो-परावर्तक उपकरण (गुणवत्ता नियंत्रण) आदेश, 2021 द्वारा प्रतिस्थापित। (एस.ओ. 2028(ई), दिनांक 25/05/2021) साइकिल – रेट्रो-परावर्तक उपकरण (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021। (एस.ओ. 5400(ई), दिनांक 24 दिसंबर 2021) साइकिल – रेट्रो-परावर्तक उपकरण (गुणवत्ता नियंत्रण) आदेश, 2023। (एस.ओ. 882(ई), दिनांक 23 फरवरी 2023) साइकिल रेट्रो-परावर्तक उपकरण (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 हेतु शुद्धिपत्र। (एस.ओ. 1441(ई), दिनांक 27 मार्च 2023) साइकिल – रेट्रो-परावर्तक उपकरण (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024। एस.ओ. 4569(ई), दिनांक 18 अक्टूबर 2024"
NOTIFICATION,NOTIF-00242,,365,कागज,,,
NOTIFICATION,NOTIF-01075,,366,288.,आईएस 14490 : 2018,सादा कॉपियर कागज,"58. सादा कॉपियर कागज (गुणवत्ता नियंत्रण) आदेश, 2020। (एस.ओ. 2149(ई), दिनांक 05/06/2020)"
NOTIFICATION,NOTIF-00243,,367,पशु आहार,,,
NOTIFICATION,NOTIF-00780,,368,289.,आईएस 2052 : 2009,पशुओं के लिए मिश्रित आहार,"59. एफएसएसएआई निर्देश (फाइल सं. 1-95/Std/Misc/SP(LC&A)/FSSAI-2015-Pt-1c, दिनांक 27.01.2020) शुद्धिपत्र, दिनांक 30.01.2020 27 जनवरी 2020 के निर्देश के अनुपालन हेतु समय-सीमा में विस्तार 01 जनवरी 2021 के निर्देश के अनुपालन हेतु समय-सीमा में विस्तार खाद्य सुरक्षा एवं मानक अधिनियम, 2006 की धारा 16(5) के अंतर्गत जारी 27 जनवरी 2020 के निर्देश के अनुपालन हेतु समय-सीमा में विस्तार"
NOTIFICATION,NOTIF-00244,,369,ऑटोमोबाइल व्हील रिम घटक,,,
NOTIFICATION,NOTIF-00766,,370,290.,आईएस 16192 (भाग 1),दो एवं तीन पहिया वाहनों के लिए ऑटोमोबाइल व्हील रिम – भाग 1 लाइट एलॉय व्हील रिम – परीक्षण विधियाँ एवं आवश्यकताएँ,"ऑटोमोबाइल व्हील रिम घटक (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. 3227(ई), दिनांक 21/09/2020) 60. ऑटोमोबाइल व्हील रिम घटक (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021 द्वारा प्रतिस्थापित ऑटोमोबाइल व्हील रिम घटक (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2021 (एस.ओ. 4493(ई), दिनांक 22 अक्टूबर 2021) ऑटोमोबाइल व्हील रिम घटक (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 (संशोधन आदेश एस.ओ. 2634(ई), दिनांक 8 जून 2022) ऑटोमोबाइल व्हील रिम घटक (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 2657(ई), दिनांक 15 जून 2023) ऑटोमोबाइल व्हील रिम घटक (गुणवत्ता नियंत्रण) संशोधन आदेश–II, 2023 (एस.ओ. 5379(ई), दिनांक 19 दिसंबर 2023)"
NOTIFICATION,NOTIF-00767,,371,291.,आईएस 16192 (भाग 2),दो एवं तीन पहिया वाहनों के लिए ऑटोमोबाइल व्हील रिम – भाग 2 शीट मेटल व्हील रिम – परीक्षण विधियाँ एवं आवश्यकताएँ,
NOTIFICATION,NOTIF-00768,,372,292.,आईएस 16192 (भाग 3),दो एवं तीन पहिया वाहनों के लिए ऑटोमोबाइल व्हील रिम – भाग 3 स्पोक व्हील रिम – परीक्षण विधियाँ एवं आवश्यकताएँ,
NOTIFICATION,NOTIF-00952,,373,293.,आईएस 9436,यात्री कारों के पहियों हेतु प्रदर्शन आवश्यकताएँ एवं परीक्षण विधियाँ,
NOTIFICATION,NOTIF-00720,,374,294.,आईएस 9438,ट्रक एवं बसों के पहियों अथवा रिम हेतु प्रदर्शन आवश्यकताएँ एवं परीक्षण विधियाँ,
